Date,RIFSPFF_N.WW,RIFSPBLP_N.WW,RIFSRP_F02_N.WW,trade_date
2013/3/5,0.15,3.25,0.75,20130305
2013/3/6,0.15,3.25,0.75,20130306
2013/3/7,0.15,3.25,0.75,20130307
2013/3/8,0.15,3.25,0.75,20130308
2013/3/9,0.15,3.25,0.75,20130309
2013/3/10,0.15,3.25,0.75,20130310
2013/3/11,0.15,3.25,0.75,20130311
2013/3/12,0.15,3.25,0.75,20130312
2013/3/13,0.15,3.25,0.75,20130313
2013/3/14,0.15,3.25,0.75,20130314
2013/3/15,0.15,3.25,0.75,20130315
2013/3/16,0.15,3.25,0.75,20130316
2013/3/17,0.15,3.25,0.75,20130317
2013/3/18,0.15,3.25,0.75,20130318
2013/3/19,0.15,3.25,0.75,20130319
2013/3/20,0.16,3.25,0.75,20130320
2013/3/21,0.16,3.25,0.75,20130321
2013/3/22,0.16,3.25,0.75,20130322
2013/3/23,0.16,3.25,0.75,20130323
2013/3/24,0.16,3.25,0.75,20130324
2013/3/25,0.16,3.25,0.75,20130325
2013/3/26,0.16,3.25,0.75,20130326
2013/3/27,0.15,3.25,0.75,20130327
2013/3/28,0.15,3.25,0.75,20130328
2013/3/29,0.15,3.25,0.75,20130329
2013/3/30,0.15,3.25,0.75,20130330
2013/3/31,0.15,3.25,0.75,20130331
2013/4/1,0.15,3.25,0.75,20130401
2013/4/2,0.15,3.25,0.75,20130402
2013/4/3,0.12,3.25,0.75,20130403
2013/4/4,0.12,3.25,0.75,20130404
2013/4/5,0.12,3.25,0.75,20130405
2013/4/6,0.12,3.25,0.75,20130406
2013/4/7,0.12,3.25,0.75,20130407
2013/4/8,0.12,3.25,0.75,20130408
2013/4/9,0.12,3.25,0.75,20130409
2013/4/10,0.15,3.25,0.75,20130410
2013/4/11,0.15,3.25,0.75,20130411
2013/4/12,0.15,3.25,0.75,20130412
2013/4/13,0.15,3.25,0.75,20130413
2013/4/14,0.15,3.25,0.75,20130414
2013/4/15,0.15,3.25,0.75,20130415
2013/4/16,0.15,3.25,0.75,20130416
2013/4/17,0.15,3.25,0.75,20130417
2013/4/18,0.15,3.25,0.75,20130418
2013/4/19,0.15,3.25,0.75,20130419
2013/4/20,0.15,3.25,0.75,20130420
2013/4/21,0.15,3.25,0.75,20130421
2013/4/22,0.15,3.25,0.75,20130422
2013/4/23,0.15,3.25,0.75,20130423
2013/4/24,0.15,3.25,0.75,20130424
2013/4/25,0.15,3.25,0.75,20130425
2013/4/26,0.15,3.25,0.75,20130426
2013/4/27,0.15,3.25,0.75,20130427
2013/4/28,0.15,3.25,0.75,20130428
2013/4/29,0.15,3.25,0.75,20130429
2013/4/30,0.15,3.25,0.75,20130430
2013/5/1,0.13,3.25,0.75,20130501
2013/5/2,0.13,3.25,0.75,20130502
2013/5/3,0.13,3.25,0.75,20130503
2013/5/4,0.13,3.25,0.75,20130504
2013/5/5,0.13,3.25,0.75,20130505
2013/5/6,0.13,3.25,0.75,20130506
2013/5/7,0.13,3.25,0.75,20130507
2013/5/8,0.14,3.25,0.75,20130508
2013/5/9,0.14,3.25,0.75,20130509
2013/5/10,0.14,3.25,0.75,20130510
2013/5/11,0.14,3.25,0.75,20130511
2013/5/12,0.14,3.25,0.75,20130512
2013/5/13,0.14,3.25,0.75,20130513
2013/5/14,0.14,3.25,0.75,20130514
2013/5/15,0.12,3.25,0.75,20130515
2013/5/16,0.12,3.25,0.75,20130516
2013/5/17,0.12,3.25,0.75,20130517
2013/5/18,0.12,3.25,0.75,20130518
2013/5/19,0.12,3.25,0.75,20130519
2013/5/20,0.12,3.25,0.75,20130520
2013/5/21,0.12,3.25,0.75,20130521
2013/5/22,0.1,3.25,0.75,20130522
2013/5/23,0.1,3.25,0.75,20130523
2013/5/24,0.1,3.25,0.75,20130524
2013/5/25,0.1,3.25,0.75,20130525
2013/5/26,0.1,3.25,0.75,20130526
2013/5/27,0.1,3.25,0.75,20130527
2013/5/28,0.1,3.25,0.75,20130528
2013/5/29,0.09,3.25,0.75,20130529
2013/5/30,0.09,3.25,0.75,20130530
2013/5/31,0.09,3.25,0.75,20130531
2013/6/1,0.09,3.25,0.75,20130601
2013/6/2,0.09,3.25,0.75,20130602
2013/6/3,0.09,3.25,0.75,20130603
2013/6/4,0.09,3.25,0.75,20130604
2013/6/5,0.09,3.25,0.75,20130605
2013/6/6,0.09,3.25,0.75,20130606
2013/6/7,0.09,3.25,0.75,20130607
2013/6/8,0.09,3.25,0.75,20130608
2013/6/9,0.09,3.25,0.75,20130609
2013/6/10,0.09,3.25,0.75,20130610
2013/6/11,0.09,3.25,0.75,20130611
2013/6/12,0.09,3.25,0.75,20130612
2013/6/13,0.09,3.25,0.75,20130613
2013/6/14,0.09,3.25,0.75,20130614
2013/6/15,0.09,3.25,0.75,20130615
2013/6/16,0.09,3.25,0.75,20130616
2013/6/17,0.09,3.25,0.75,20130617
2013/6/18,0.09,3.25,0.75,20130618
2013/6/19,0.1,3.25,0.75,20130619
2013/6/20,0.1,3.25,0.75,20130620
2013/6/21,0.1,3.25,0.75,20130621
2013/6/22,0.1,3.25,0.75,20130622
2013/6/23,0.1,3.25,0.75,20130623
2013/6/24,0.1,3.25,0.75,20130624
2013/6/25,0.1,3.25,0.75,20130625
2013/6/26,0.1,3.25,0.75,20130626
2013/6/27,0.1,3.25,0.75,20130627
2013/6/28,0.1,3.25,0.75,20130628
2013/6/29,0.1,3.25,0.75,20130629
2013/6/30,0.1,3.25,0.75,20130630
2013/7/1,0.1,3.25,0.75,20130701
2013/7/2,0.1,3.25,0.75,20130702
2013/7/3,0.09,3.25,0.75,20130703
2013/7/4,0.09,3.25,0.75,20130704
2013/7/5,0.09,3.25,0.75,20130705
2013/7/6,0.09,3.25,0.75,20130706
2013/7/7,0.09,3.25,0.75,20130707
2013/7/8,0.09,3.25,0.75,20130708
2013/7/9,0.09,3.25,0.75,20130709
2013/7/10,0.1,3.25,0.75,20130710
2013/7/11,0.1,3.25,0.75,20130711
2013/7/12,0.1,3.25,0.75,20130712
2013/7/13,0.1,3.25,0.75,20130713
2013/7/14,0.1,3.25,0.75,20130714
2013/7/15,0.1,3.25,0.75,20130715
2013/7/16,0.1,3.25,0.75,20130716
2013/7/17,0.09,3.25,0.75,20130717
2013/7/18,0.09,3.25,0.75,20130718
2013/7/19,0.09,3.25,0.75,20130719
2013/7/20,0.09,3.25,0.75,20130720
2013/7/21,0.09,3.25,0.75,20130721
2013/7/22,0.09,3.25,0.75,20130722
2013/7/23,0.09,3.25,0.75,20130723
2013/7/24,0.09,3.25,0.75,20130724
2013/7/25,0.09,3.25,0.75,20130725
2013/7/26,0.09,3.25,0.75,20130726
2013/7/27,0.09,3.25,0.75,20130727
2013/7/28,0.09,3.25,0.75,20130728
2013/7/29,0.09,3.25,0.75,20130729
2013/7/30,0.09,3.25,0.75,20130730
2013/7/31,0.09,3.25,0.75,20130731
2013/8/1,0.09,3.25,0.75,20130801
2013/8/2,0.09,3.25,0.75,20130802
2013/8/3,0.09,3.25,0.75,20130803
2013/8/4,0.09,3.25,0.75,20130804
2013/8/5,0.09,3.25,0.75,20130805
2013/8/6,0.09,3.25,0.75,20130806
2013/8/7,0.09,3.25,0.75,20130807
2013/8/8,0.09,3.25,0.75,20130808
2013/8/9,0.09,3.25,0.75,20130809
2013/8/10,0.09,3.25,0.75,20130810
2013/8/11,0.09,3.25,0.75,20130811
2013/8/12,0.09,3.25,0.75,20130812
2013/8/13,0.09,3.25,0.75,20130813
2013/8/14,0.08,3.25,0.75,20130814
2013/8/15,0.08,3.25,0.75,20130815
2013/8/16,0.08,3.25,0.75,20130816
2013/8/17,0.08,3.25,0.75,20130817
2013/8/18,0.08,3.25,0.75,20130818
2013/8/19,0.08,3.25,0.75,20130819
2013/8/20,0.08,3.25,0.75,20130820
2013/8/21,0.09,3.25,0.75,20130821
2013/8/22,0.09,3.25,0.75,20130822
2013/8/23,0.09,3.25,0.75,20130823
2013/8/24,0.09,3.25,0.75,20130824
2013/8/25,0.09,3.25,0.75,20130825
2013/8/26,0.09,3.25,0.75,20130826
2013/8/27,0.09,3.25,0.75,20130827
2013/8/28,0.08,3.25,0.75,20130828
2013/8/29,0.08,3.25,0.75,20130829
2013/8/30,0.08,3.25,0.75,20130830
2013/8/31,0.08,3.25,0.75,20130831
2013/9/1,0.08,3.25,0.75,20130901
2013/9/2,0.08,3.25,0.75,20130902
2013/9/3,0.08,3.25,0.75,20130903
2013/9/4,0.08,3.25,0.75,20130904
2013/9/5,0.08,3.25,0.75,20130905
2013/9/6,0.08,3.25,0.75,20130906
2013/9/7,0.08,3.25,0.75,20130907
2013/9/8,0.08,3.25,0.75,20130908
2013/9/9,0.08,3.25,0.75,20130909
2013/9/10,0.08,3.25,0.75,20130910
2013/9/11,0.08,3.25,0.75,20130911
2013/9/12,0.08,3.25,0.75,20130912
2013/9/13,0.08,3.25,0.75,20130913
2013/9/14,0.08,3.25,0.75,20130914
2013/9/15,0.08,3.25,0.75,20130915
2013/9/16,0.08,3.25,0.75,20130916
2013/9/17,0.08,3.25,0.75,20130917
2013/9/18,0.08,3.25,0.75,20130918
2013/9/19,0.08,3.25,0.75,20130919
2013/9/20,0.08,3.25,0.75,20130920
2013/9/21,0.08,3.25,0.75,20130921
2013/9/22,0.08,3.25,0.75,20130922
2013/9/23,0.08,3.25,0.75,20130923
2013/9/24,0.08,3.25,0.75,20130924
2013/9/25,0.08,3.25,0.75,20130925
2013/9/26,0.08,3.25,0.75,20130926
2013/9/27,0.08,3.25,0.75,20130927
2013/9/28,0.08,3.25,0.75,20130928
2013/9/29,0.08,3.25,0.75,20130929
2013/9/30,0.08,3.25,0.75,20130930
2013/10/1,0.08,3.25,0.75,20131001
2013/10/2,0.08,3.25,0.75,20131002
2013/10/3,0.08,3.25,0.75,20131003
2013/10/4,0.08,3.25,0.75,20131004
2013/10/5,0.08,3.25,0.75,20131005
2013/10/6,0.08,3.25,0.75,20131006
2013/10/7,0.08,3.25,0.75,20131007
2013/10/8,0.08,3.25,0.75,20131008
2013/10/9,0.08,3.25,0.75,20131009
2013/10/10,0.08,3.25,0.75,20131010
2013/10/11,0.08,3.25,0.75,20131011
2013/10/12,0.08,3.25,0.75,20131012
2013/10/13,0.08,3.25,0.75,20131013
2013/10/14,0.08,3.25,0.75,20131014
2013/10/15,0.08,3.25,0.75,20131015
2013/10/16,0.1,3.25,0.75,20131016
2013/10/17,0.1,3.25,0.75,20131017
2013/10/18,0.1,3.25,0.75,20131018
2013/10/19,0.1,3.25,0.75,20131019
2013/10/20,0.1,3.25,0.75,20131020
2013/10/21,0.1,3.25,0.75,20131021
2013/10/22,0.1,3.25,0.75,20131022
2013/10/23,0.09,3.25,0.75,20131023
2013/10/24,0.09,3.25,0.75,20131024
2013/10/25,0.09,3.25,0.75,20131025
2013/10/26,0.09,3.25,0.75,20131026
2013/10/27,0.09,3.25,0.75,20131027
2013/10/28,0.09,3.25,0.75,20131028
2013/10/29,0.09,3.25,0.75,20131029
2013/10/30,0.08,3.25,0.75,20131030
2013/10/31,0.08,3.25,0.75,20131031
2013/11/1,0.08,3.25,0.75,20131101
2013/11/2,0.08,3.25,0.75,20131102
2013/11/3,0.08,3.25,0.75,20131103
2013/11/4,0.08,3.25,0.75,20131104
2013/11/5,0.08,3.25,0.75,20131105
2013/11/6,0.08,3.25,0.75,20131106
2013/11/7,0.08,3.25,0.75,20131107
2013/11/8,0.08,3.25,0.75,20131108
2013/11/9,0.08,3.25,0.75,20131109
2013/11/10,0.08,3.25,0.75,20131110
2013/11/11,0.08,3.25,0.75,20131111
2013/11/12,0.08,3.25,0.75,20131112
2013/11/13,0.08,3.25,0.75,20131113
2013/11/14,0.08,3.25,0.75,20131114
2013/11/15,0.08,3.25,0.75,20131115
2013/11/16,0.08,3.25,0.75,20131116
2013/11/17,0.08,3.25,0.75,20131117
2013/11/18,0.08,3.25,0.75,20131118
2013/11/19,0.08,3.25,0.75,20131119
2013/11/20,0.09,3.25,0.75,20131120
2013/11/21,0.09,3.25,0.75,20131121
2013/11/22,0.09,3.25,0.75,20131122
2013/11/23,0.09,3.25,0.75,20131123
2013/11/24,0.09,3.25,0.75,20131124
2013/11/25,0.09,3.25,0.75,20131125
2013/11/26,0.09,3.25,0.75,20131126
2013/11/27,0.09,3.25,0.75,20131127
2013/11/28,0.09,3.25,0.75,20131128
2013/11/29,0.09,3.25,0.75,20131129
2013/11/30,0.09,3.25,0.75,20131130
2013/12/1,0.09,3.25,0.75,20131201
2013/12/2,0.09,3.25,0.75,20131202
2013/12/3,0.09,3.25,0.75,20131203
2013/12/4,0.08,3.25,0.75,20131204
2013/12/5,0.08,3.25,0.75,20131205
2013/12/6,0.08,3.25,0.75,20131206
2013/12/7,0.08,3.25,0.75,20131207
2013/12/8,0.08,3.25,0.75,20131208
2013/12/9,0.08,3.25,0.75,20131209
2013/12/10,0.08,3.25,0.75,20131210
2013/12/11,0.09,3.25,0.75,20131211
2013/12/12,0.09,3.25,0.75,20131212
2013/12/13,0.09,3.25,0.75,20131213
2013/12/14,0.09,3.25,0.75,20131214
2013/12/15,0.09,3.25,0.75,20131215
2013/12/16,0.09,3.25,0.75,20131216
2013/12/17,0.09,3.25,0.75,20131217
2013/12/18,0.09,3.25,0.75,20131218
2013/12/19,0.09,3.25,0.75,20131219
2013/12/20,0.09,3.25,0.75,20131220
2013/12/21,0.09,3.25,0.75,20131221
2013/12/22,0.09,3.25,0.75,20131222
2013/12/23,0.09,3.25,0.75,20131223
2013/12/24,0.09,3.25,0.75,20131224
2013/12/25,0.09,3.25,0.75,20131225
2013/12/26,0.09,3.25,0.75,20131226
2013/12/27,0.09,3.25,0.75,20131227
2013/12/28,0.09,3.25,0.75,20131228
2013/12/29,0.09,3.25,0.75,20131229
2013/12/30,0.09,3.25,0.75,20131230
2013/12/31,0.09,3.25,0.75,20131231
2014/1/1,0.08,3.25,0.75,20140101
2014/1/2,0.08,3.25,0.75,20140102
2014/1/3,0.08,3.25,0.75,20140103
2014/1/4,0.08,3.25,0.75,20140104
2014/1/5,0.08,3.25,0.75,20140105
2014/1/6,0.08,3.25,0.75,20140106
2014/1/7,0.08,3.25,0.75,20140107
2014/1/8,0.08,3.25,0.75,20140108
2014/1/9,0.08,3.25,0.75,20140109
2014/1/10,0.08,3.25,0.75,20140110
2014/1/11,0.08,3.25,0.75,20140111
2014/1/12,0.08,3.25,0.75,20140112
2014/1/13,0.08,3.25,0.75,20140113
2014/1/14,0.08,3.25,0.75,20140114
2014/1/15,0.07,3.25,0.75,20140115
2014/1/16,0.07,3.25,0.75,20140116
2014/1/17,0.07,3.25,0.75,20140117
2014/1/18,0.07,3.25,0.75,20140118
2014/1/19,0.07,3.25,0.75,20140119
2014/1/20,0.07,3.25,0.75,20140120
2014/1/21,0.07,3.25,0.75,20140121
2014/1/22,0.07,3.25,0.75,20140122
2014/1/23,0.07,3.25,0.75,20140123
2014/1/24,0.07,3.25,0.75,20140124
2014/1/25,0.07,3.25,0.75,20140125
2014/1/26,0.07,3.25,0.75,20140126
2014/1/27,0.07,3.25,0.75,20140127
2014/1/28,0.07,3.25,0.75,20140128
2014/1/29,0.07,3.25,0.75,20140129
2014/1/30,0.07,3.25,0.75,20140130
2014/1/31,0.07,3.25,0.75,20140131
2014/2/1,0.07,3.25,0.75,20140201
2014/2/2,0.07,3.25,0.75,20140202
2014/2/3,0.07,3.25,0.75,20140203
2014/2/4,0.07,3.25,0.75,20140204
2014/2/5,0.07,3.25,0.75,20140205
2014/2/6,0.07,3.25,0.75,20140206
2014/2/7,0.07,3.25,0.75,20140207
2014/2/8,0.07,3.25,0.75,20140208
2014/2/9,0.07,3.25,0.75,20140209
2014/2/10,0.07,3.25,0.75,20140210
2014/2/11,0.07,3.25,0.75,20140211
2014/2/12,0.06,3.25,0.75,20140212
2014/2/13,0.06,3.25,0.75,20140213
2014/2/14,0.06,3.25,0.75,20140214
2014/2/15,0.06,3.25,0.75,20140215
2014/2/16,0.06,3.25,0.75,20140216
2014/2/17,0.06,3.25,0.75,20140217
2014/2/18,0.06,3.25,0.75,20140218
2014/2/19,0.06,3.25,0.75,20140219
2014/2/20,0.06,3.25,0.75,20140220
2014/2/21,0.06,3.25,0.75,20140221
2014/2/22,0.06,3.25,0.75,20140222
2014/2/23,0.06,3.25,0.75,20140223
2014/2/24,0.06,3.25,0.75,20140224
2014/2/25,0.06,3.25,0.75,20140225
2014/2/26,0.07,3.25,0.75,20140226
2014/2/27,0.07,3.25,0.75,20140227
2014/2/28,0.07,3.25,0.75,20140228
2014/3/1,0.07,3.25,0.75,20140301
2014/3/2,0.07,3.25,0.75,20140302
2014/3/3,0.07,3.25,0.75,20140303
2014/3/4,0.07,3.25,0.75,20140304
2014/3/5,0.07,3.25,0.75,20140305
2014/3/6,0.07,3.25,0.75,20140306
2014/3/7,0.07,3.25,0.75,20140307
2014/3/8,0.07,3.25,0.75,20140308
2014/3/9,0.07,3.25,0.75,20140309
2014/3/10,0.07,3.25,0.75,20140310
2014/3/11,0.07,3.25,0.75,20140311
2014/3/12,0.08,3.25,0.75,20140312
2014/3/13,0.08,3.25,0.75,20140313
2014/3/14,0.08,3.25,0.75,20140314
2014/3/15,0.08,3.25,0.75,20140315
2014/3/16,0.08,3.25,0.75,20140316
2014/3/17,0.08,3.25,0.75,20140317
2014/3/18,0.08,3.25,0.75,20140318
2014/3/19,0.08,3.25,0.75,20140319
2014/3/20,0.08,3.25,0.75,20140320
2014/3/21,0.08,3.25,0.75,20140321
2014/3/22,0.08,3.25,0.75,20140322
2014/3/23,0.08,3.25,0.75,20140323
2014/3/24,0.08,3.25,0.75,20140324
2014/3/25,0.08,3.25,0.75,20140325
2014/3/26,0.08,3.25,0.75,20140326
2014/3/27,0.08,3.25,0.75,20140327
2014/3/28,0.08,3.25,0.75,20140328
2014/3/29,0.08,3.25,0.75,20140329
2014/3/30,0.08,3.25,0.75,20140330
2014/3/31,0.08,3.25,0.75,20140331
2014/4/1,0.08,3.25,0.75,20140401
2014/4/2,0.08,3.25,0.75,20140402
2014/4/3,0.08,3.25,0.75,20140403
2014/4/4,0.08,3.25,0.75,20140404
2014/4/5,0.08,3.25,0.75,20140405
2014/4/6,0.08,3.25,0.75,20140406
2014/4/7,0.08,3.25,0.75,20140407
2014/4/8,0.08,3.25,0.75,20140408
2014/4/9,0.08,3.25,0.75,20140409
2014/4/10,0.08,3.25,0.75,20140410
2014/4/11,0.08,3.25,0.75,20140411
2014/4/12,0.08,3.25,0.75,20140412
2014/4/13,0.08,3.25,0.75,20140413
2014/4/14,0.08,3.25,0.75,20140414
2014/4/15,0.08,3.25,0.75,20140415
2014/4/16,0.09,3.25,0.75,20140416
2014/4/17,0.09,3.25,0.75,20140417
2014/4/18,0.09,3.25,0.75,20140418
2014/4/19,0.09,3.25,0.75,20140419
2014/4/20,0.09,3.25,0.75,20140420
2014/4/21,0.09,3.25,0.75,20140421
2014/4/22,0.09,3.25,0.75,20140422
2014/4/23,0.1,3.25,0.75,20140423
2014/4/24,0.1,3.25,0.75,20140424
2014/4/25,0.1,3.25,0.75,20140425
2014/4/26,0.1,3.25,0.75,20140426
2014/4/27,0.1,3.25,0.75,20140427
2014/4/28,0.1,3.25,0.75,20140428
2014/4/29,0.1,3.25,0.75,20140429
2014/4/30,0.09,3.25,0.75,20140430
2014/5/1,0.09,3.25,0.75,20140501
2014/5/2,0.09,3.25,0.75,20140502
2014/5/3,0.09,3.25,0.75,20140503
2014/5/4,0.09,3.25,0.75,20140504
2014/5/5,0.09,3.25,0.75,20140505
2014/5/6,0.09,3.25,0.75,20140506
2014/5/7,0.09,3.25,0.75,20140507
2014/5/8,0.09,3.25,0.75,20140508
2014/5/9,0.09,3.25,0.75,20140509
2014/5/10,0.09,3.25,0.75,20140510
2014/5/11,0.09,3.25,0.75,20140511
2014/5/12,0.09,3.25,0.75,20140512
2014/5/13,0.09,3.25,0.75,20140513
2014/5/14,0.08,3.25,0.75,20140514
2014/5/15,0.08,3.25,0.75,20140515
2014/5/16,0.08,3.25,0.75,20140516
2014/5/17,0.08,3.25,0.75,20140517
2014/5/18,0.08,3.25,0.75,20140518
2014/5/19,0.08,3.25,0.75,20140519
2014/5/20,0.08,3.25,0.75,20140520
2014/5/21,0.09,3.25,0.75,20140521
2014/5/22,0.09,3.25,0.75,20140522
2014/5/23,0.09,3.25,0.75,20140523
2014/5/24,0.09,3.25,0.75,20140524
2014/5/25,0.09,3.25,0.75,20140525
2014/5/26,0.09,3.25,0.75,20140526
2014/5/27,0.09,3.25,0.75,20140527
2014/5/28,0.09,3.25,0.75,20140528
2014/5/29,0.09,3.25,0.75,20140529
2014/5/30,0.09,3.25,0.75,20140530
2014/5/31,0.09,3.25,0.75,20140531
2014/6/1,0.09,3.25,0.75,20140601
2014/6/2,0.09,3.25,0.75,20140602
2014/6/3,0.09,3.25,0.75,20140603
2014/6/4,0.09,3.25,0.75,20140604
2014/6/5,0.09,3.25,0.75,20140605
2014/6/6,0.09,3.25,0.75,20140606
2014/6/7,0.09,3.25,0.75,20140607
2014/6/8,0.09,3.25,0.75,20140608
2014/6/9,0.09,3.25,0.75,20140609
2014/6/10,0.09,3.25,0.75,20140610
2014/6/11,0.09,3.25,0.75,20140611
2014/6/12,0.09,3.25,0.75,20140612
2014/6/13,0.09,3.25,0.75,20140613
2014/6/14,0.09,3.25,0.75,20140614
2014/6/15,0.09,3.25,0.75,20140615
2014/6/16,0.09,3.25,0.75,20140616
2014/6/17,0.09,3.25,0.75,20140617
2014/6/18,0.1,3.25,0.75,20140618
2014/6/19,0.1,3.25,0.75,20140619
2014/6/20,0.1,3.25,0.75,20140620
2014/6/21,0.1,3.25,0.75,20140621
2014/6/22,0.1,3.25,0.75,20140622
2014/6/23,0.1,3.25,0.75,20140623
2014/6/24,0.1,3.25,0.75,20140624
2014/6/25,0.1,3.25,0.75,20140625
2014/6/26,0.1,3.25,0.75,20140626
2014/6/27,0.1,3.25,0.75,20140627
2014/6/28,0.1,3.25,0.75,20140628
2014/6/29,0.1,3.25,0.75,20140629
2014/6/30,0.1,3.25,0.75,20140630
2014/7/1,0.1,3.25,0.75,20140701
2014/7/2,0.1,3.25,0.75,20140702
2014/7/3,0.1,3.25,0.75,20140703
2014/7/4,0.1,3.25,0.75,20140704
2014/7/5,0.1,3.25,0.75,20140705
2014/7/6,0.1,3.25,0.75,20140706
2014/7/7,0.1,3.25,0.75,20140707
2014/7/8,0.1,3.25,0.75,20140708
2014/7/9,0.09,3.25,0.75,20140709
2014/7/10,0.09,3.25,0.75,20140710
2014/7/11,0.09,3.25,0.75,20140711
2014/7/12,0.09,3.25,0.75,20140712
2014/7/13,0.09,3.25,0.75,20140713
2014/7/14,0.09,3.25,0.75,20140714
2014/7/15,0.09,3.25,0.75,20140715
2014/7/16,0.09,3.25,0.75,20140716
2014/7/17,0.09,3.25,0.75,20140717
2014/7/18,0.09,3.25,0.75,20140718
2014/7/19,0.09,3.25,0.75,20140719
2014/7/20,0.09,3.25,0.75,20140720
2014/7/21,0.09,3.25,0.75,20140721
2014/7/22,0.09,3.25,0.75,20140722
2014/7/23,0.09,3.25,0.75,20140723
2014/7/24,0.09,3.25,0.75,20140724
2014/7/25,0.09,3.25,0.75,20140725
2014/7/26,0.09,3.25,0.75,20140726
2014/7/27,0.09,3.25,0.75,20140727
2014/7/28,0.09,3.25,0.75,20140728
2014/7/29,0.09,3.25,0.75,20140729
2014/7/30,0.09,3.25,0.75,20140730
2014/7/31,0.09,3.25,0.75,20140731
2014/8/1,0.09,3.25,0.75,20140801
2014/8/2,0.09,3.25,0.75,20140802
2014/8/3,0.09,3.25,0.75,20140803
2014/8/4,0.09,3.25,0.75,20140804
2014/8/5,0.09,3.25,0.75,20140805
2014/8/6,0.09,3.25,0.75,20140806
2014/8/7,0.09,3.25,0.75,20140807
2014/8/8,0.09,3.25,0.75,20140808
2014/8/9,0.09,3.25,0.75,20140809
2014/8/10,0.09,3.25,0.75,20140810
2014/8/11,0.09,3.25,0.75,20140811
2014/8/12,0.09,3.25,0.75,20140812
2014/8/13,0.09,3.25,0.75,20140813
2014/8/14,0.09,3.25,0.75,20140814
2014/8/15,0.09,3.25,0.75,20140815
2014/8/16,0.09,3.25,0.75,20140816
2014/8/17,0.09,3.25,0.75,20140817
2014/8/18,0.09,3.25,0.75,20140818
2014/8/19,0.09,3.25,0.75,20140819
2014/8/20,0.09,3.25,0.75,20140820
2014/8/21,0.09,3.25,0.75,20140821
2014/8/22,0.09,3.25,0.75,20140822
2014/8/23,0.09,3.25,0.75,20140823
2014/8/24,0.09,3.25,0.75,20140824
2014/8/25,0.09,3.25,0.75,20140825
2014/8/26,0.09,3.25,0.75,20140826
2014/8/27,0.09,3.25,0.75,20140827
2014/8/28,0.09,3.25,0.75,20140828
2014/8/29,0.09,3.25,0.75,20140829
2014/8/30,0.09,3.25,0.75,20140830
2014/8/31,0.09,3.25,0.75,20140831
2014/9/1,0.09,3.25,0.75,20140901
2014/9/2,0.09,3.25,0.75,20140902
2014/9/3,0.08,3.25,0.75,20140903
2014/9/4,0.08,3.25,0.75,20140904
2014/9/5,0.08,3.25,0.75,20140905
2014/9/6,0.08,3.25,0.75,20140906
2014/9/7,0.08,3.25,0.75,20140907
2014/9/8,0.08,3.25,0.75,20140908
2014/9/9,0.08,3.25,0.75,20140909
2014/9/10,0.09,3.25,0.75,20140910
2014/9/11,0.09,3.25,0.75,20140911
2014/9/12,0.09,3.25,0.75,20140912
2014/9/13,0.09,3.25,0.75,20140913
2014/9/14,0.09,3.25,0.75,20140914
2014/9/15,0.09,3.25,0.75,20140915
2014/9/16,0.09,3.25,0.75,20140916
2014/9/17,0.09,3.25,0.75,20140917
2014/9/18,0.09,3.25,0.75,20140918
2014/9/19,0.09,3.25,0.75,20140919
2014/9/20,0.09,3.25,0.75,20140920
2014/9/21,0.09,3.25,0.75,20140921
2014/9/22,0.09,3.25,0.75,20140922
2014/9/23,0.09,3.25,0.75,20140923
2014/9/24,0.09,3.25,0.75,20140924
2014/9/25,0.09,3.25,0.75,20140925
2014/9/26,0.09,3.25,0.75,20140926
2014/9/27,0.09,3.25,0.75,20140927
2014/9/28,0.09,3.25,0.75,20140928
2014/9/29,0.09,3.25,0.75,20140929
2014/9/30,0.09,3.25,0.75,20140930
2014/10/1,0.09,3.25,0.75,20141001
2014/10/2,0.09,3.25,0.75,20141002
2014/10/3,0.09,3.25,0.75,20141003
2014/10/4,0.09,3.25,0.75,20141004
2014/10/5,0.09,3.25,0.75,20141005
2014/10/6,0.09,3.25,0.75,20141006
2014/10/7,0.09,3.25,0.75,20141007
2014/10/8,0.09,3.25,0.75,20141008
2014/10/9,0.09,3.25,0.75,20141009
2014/10/10,0.09,3.25,0.75,20141010
2014/10/11,0.09,3.25,0.75,20141011
2014/10/12,0.09,3.25,0.75,20141012
2014/10/13,0.09,3.25,0.75,20141013
2014/10/14,0.09,3.25,0.75,20141014
2014/10/15,0.09,3.25,0.75,20141015
2014/10/16,0.09,3.25,0.75,20141016
2014/10/17,0.09,3.25,0.75,20141017
2014/10/18,0.09,3.25,0.75,20141018
2014/10/19,0.09,3.25,0.75,20141019
2014/10/20,0.09,3.25,0.75,20141020
2014/10/21,0.09,3.25,0.75,20141021
2014/10/22,0.09,3.25,0.75,20141022
2014/10/23,0.09,3.25,0.75,20141023
2014/10/24,0.09,3.25,0.75,20141024
2014/10/25,0.09,3.25,0.75,20141025
2014/10/26,0.09,3.25,0.75,20141026
2014/10/27,0.09,3.25,0.75,20141027
2014/10/28,0.09,3.25,0.75,20141028
2014/10/29,0.09,3.25,0.75,20141029
2014/10/30,0.09,3.25,0.75,20141030
2014/10/31,0.09,3.25,0.75,20141031
